COMMENT,,TCV_2015B,"Discrete Speed SP for AS1",,"TCV_2015B.SP_AS1"
COMMENT,,TCV_2015B,"Discrete Speed SP for AS2",,"TCV_2015B.SP_AS2"
COMMENT,,TCV_2015B,"Discrete Speed SP for AS3",,"TCV_2015B.SP_AS3"
COMMENT,,TCV_2015B,"Discrete Speed SP for AS4",,"TCV_2015B.SP_AS4"
COMMENT,,TCV_2015B,"Discrete Speed SP for AS5. RESERVED",,"TCV_2015B.SP_AS5"
COMMENT,,TCV_2015B,"If this tag = 1, then Device can be energized.",,"TCV_2015B.ENERGIZE_PERM"
COMMENT,,TCV_2015B,"BIT to override the Device$'s Energize_Permissive",,"TCV_2015B.PERM_OVERRIDE01"
COMMENT,,TCV_2015B,"Highest # Element used in the Mode Arrays",,"TCV_2015B.MODE_INDEX_HLIM"
COMMENT,,TCV_2015B,"Lowest # Element used in the Mode Arrays",,"TCV_2015B.MODE_INDEX_LLIM"
COMMENT,,TCV_2015B,"HMI or Logic Request to put Device into Discrete Speed Mode. AS_Enabled must be high for the request to be sucessful.  If request is made and AS_Enabled is low, an alarm will go high stating the reason the request was unsucessful",,"TCV_2015B.AS_ENABLE_REQUEST"
COMMENT,,TCV_2015B,"Permissive to allow device to use AS discrete speed mode",,"TCV_2015B.AS_ENABLED"
COMMENT,,TCV_2015B,"Enables AS1 SP",,"TCV_2015B.AS1_ENABLED"
COMMENT,,TCV_2015B,"1 = AS2 is Enabled, the device will be controlled at AS2 setpoint",,"TCV_2015B.AS2_ENABLED"
COMMENT,,TCV_2015B,"1 = AS3 is Enabled, the device will be controlled at AS3 setpoint",,"TCV_2015B.AS3_ENABLED"
COMMENT,,TCV_2015B,"1 = AS4 is Enabled, the device will be controlled at AS4 setpoint",,"TCV_2015B.AS4_ENABLED"
COMMENT,,TCV_2015B,"Enables AS1 SP",,"TCV_2015B.AS5_ENABLED"
COMMENT,,TCV_2015B,"Request to Enable AS1 will only be allowed if AS_Enabled = 1",,"TCV_2015B.AS1_REQUEST"
COMMENT,,TCV_2015B,"Request to Enable AS2 will only be allowed if AS_Enabled = 1",,"TCV_2015B.AS2_REQUEST"
COMMENT,,TCV_2015B,"Request to Enable AS3 will only be allowed if AS_Enabled = 1",,"TCV_2015B.AS3_REQUEST"
COMMENT,,TCV_2015B,"Request to Enable AS4 will only be allowed if AS_Enabled = 1",,"TCV_2015B.AS4_REQUEST"
COMMENT,,TCV_2015B,"Request to Enable AS5.  AS5 is RESERVED for Config Loading bumpless transfer",,"TCV_2015B.AS5_REQUEST"
COMMENT,,TCV_2015B,"Comment about this device",,"TCV_2015B.COMMENT"
COMMENT,,TCV_2015B,"BITs to be used for ONS or other logic",,"TCV_2015B.ONS"
COMMENT,,TCV_2015B,"High BIT sets PID$'s current mode: [0] = OFF, [1] = Auto, [2] = Manual, [3] = SWM, [4] = AS Enabled, [5] = Disabled",,"TCV_2015B.MODE_INDEX"
COMMENT,,TCV_2015B,"PID in Off MODE[0], when high",,"TCV_2015B.MODE_INDEX[0]"
COMMENT,,TCV_2015B,"PID in Auto MODE[1], when high",,"TCV_2015B.MODE_INDEX[1]"
COMMENT,,TCV_2015B,"PID in Manual MODE[2], when high",,"TCV_2015B.MODE_INDEX[2]"
COMMENT,,TCV_2015B,"PID in SWM MODE[3], when high",,"TCV_2015B.MODE_INDEX[3]"
COMMENT,,TCV_2015B,"PID in AS_Enabled MODE[4], when high",,"TCV_2015B.MODE_INDEX[4]"
COMMENT,,TCV_2015B,"PID is disabled MODE[5], when high",,"TCV_2015B.MODE_INDEX[5]"
COMMENT,,TCV_2015B,"PID$'s Mode  = $'Off$'.  When in Off mode the Devices energize permissive = 0",,"TCV_2015B.MODE_OFF"
COMMENT,,TCV_2015B,"PID$'s mode is $'Auto$', PID.MO = 0 & PID.SWM = 0.",,"TCV_2015B.MODE_AUTO"
COMMENT,,TCV_2015B,"PID$'s mode is $'Manual$', PID.MO = 1, PID.OUT = PID.TIE",,"TCV_2015B.MODE_MAN"
COMMENT,,TCV_2015B,"PID$'s mode is $'Software Manual$', PID.SWM = 1, PID.OUT = PID.SO",,"TCV_2015B.MODE_SWM"
COMMENT,,TCV_2015B,"PID is in AS Enabled MODE[4], when high",,"TCV_2015B.MODE_AS_ENABLED"
COMMENT,,TCV_2015B,"When  MODE[5]: Disabled, all access to the PID is disabled",,"TCV_2015B.MODE_DISABLED"
COMMENT,,TCV_2015B,"High bit sets STATE_Word.  0 = $'denergized$', 1 = $'energized$', 2 = $'Disabled$', 3 = $'faultState01$', thru 7 = faultState05$', 8 - 15 Currently undefined.",,"TCV_2015B.STATE_BOOLS"
COMMENT,,TCV_2015B,"Device State[0] = Energized",,"TCV_2015B.STATE_BOOLS[0]"
COMMENT,,TCV_2015B,"Used to assistt with general device logic: = ALM[1] permissive",,"TCV_2015B.STATE_BOOLS[1]"
COMMENT,,TCV_2015B,"Used to assistt with general device logic: = ALM[2] permissive",,"TCV_2015B.STATE_BOOLS[2]"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE_Index[0]: = 1 Device$'s current state is denergized",,"TCV_2015B.STATE_DENERGIZED"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[1] = 1 Device$'s current state is energized",,"TCV_2015B.STATE_ENERGIZED"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[2] = 1 Device$'s current state is disabled",,"TCV_2015B.STATE_DISABLED"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[3] = 1 Device$'s is in MajorFault",,"TCV_2015B.STATE_FLTMAJOR"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[4] = 1 Device$'s is in faultState02",,"TCV_2015B.STATE_FLT02"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[5] = 1 Device$'s is in faultState03",,"TCV_2015B.STATE_FLT03"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[6] = 1 Device$'s is in faultState04",,"TCV_2015B.STATE_FLT04"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[7] = 1 Device$'s is in faultState05",,"TCV_2015B.STATE_FLT05"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[8] = 1 Device$'s is in faultState06",,"TCV_2015B.STATE_FLT06"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[9] = 1 Device$'s is in faultState07",,"TCV_2015B.STATE_FLT07"
COMMENT,,TCV_2015B,"Tied to STATE_Index: If STATE.Index[10] = 1 Device$'s is Loading a PID Config",,"TCV_2015B.STATE_LOADING_PIDCONFIG"
COMMENT,,TCV_2015B,"Each element defines a device state: [0] = $'denergized$', [1] = $'energized$Q, [2] = $'disabled$', [3] = $'MajorFault$', [4] - [9] = $'faultStateX$', [10] = Loading a PID Conf, [11] - [15] = $'undefined$'",,"TCV_2015B.STATE_WORD"
COMMENT,,TCV_2015B,"A string which concatinates current Mode + Current State.",,"TCV_2015B.CURRENT_STATE_MODE"
COMMENT,,TCV_2015B,"If MODE.Index [1], [2], [3], or [4] = 1 this tag = 1. Auto, Manual, SWM, or AS Enabled",,"TCV_2015B.ENERGIZEPERM_HOLDSTATE"
COMMENT,,TCV_2015B,"4 - 20 mA readout for PID$'s Current CV",,"TCV_2015B.CV_MA"
COMMENT,,TCV_2015B,"4 - 20 mA readout for PID$'s Current CV feedback",,"TCV_2015B.FEEDBACK_MA"
COMMENT,,TCV_2015B,"4 - 20 mA readout for PID$'s Current PV",,"TCV_2015B.PV_MA"
COMMENT,,TCV_2015B,"Used as the Destination tag for CPT expressions",,"TCV_2015B.PROCESS_EXPRESSDESTINATION"
COMMENT,,TCV_2015B,"Provides the expression formula in a CPT instruction",,"TCV_2015B.PROCESS_EXPRESSIONWORD"
COMMENT,,TCV_2015B,"Used to aggregate ALM[3], [4], & [10]",,"TCV_2015B.LOGIC_BITS01[26]"
COMMENT,,TCV_2015B,"Toggle bit for Control Type selection: 0 = AS / Manual and 1 = PID / SWM",,"TCV_2015B.LOGIC_BITS01[27]"
COMMENT,,TCV_2015B,"HMI Request to Disable (UNLatch) AS1 - 4",,"TCV_2015B.LOGIC_BITS01[29]"
COMMENT,,TCV_2015B,"1 = Device State of DeEnergized",,"TCV_2015B.STATE_INDEX[0]"
COMMENT,,TCV_2015B,"1 = Device State of Energized",,"TCV_2015B.STATE_INDEX[1]"
COMMENT,,TCV_2015B,"MODE[4]: AS Enabled",,"TCV_2015B.STATE_INDEX[4]"
COMMENT,,TCV_2015B,"$'Condition to create this alarm still exist.  ALM[0] Will not reset$'",,"TCV_2015B.LOGIC_WORDS01[0]"
COMMENT,,TCV_2015B,"$'Condition to create this alarm still exist.  ALM[2] Will not reset$'",,"TCV_2015B.LOGIC_WORDS01[2]"
COMMENT,,TCV_2015B,"$'Condition to create this alarm still exist.  ALM[4] Will not reset$'",,"TCV_2015B.LOGIC_WORDS01[4]"
TAG,,TCV_2015B_01,"COOKER #1 TOWER SUPPLY TCV","Analog_Valve","","(Class := Standard, Constant := false, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_CurrentPV,"Change Alias when able to: ENET_ECP100_C_0:3:I.Ch02.Data","","ENET_ECP100_C_0:3:I.Ch02.Data","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_CurrentPV_OLD,"Aliased to TCV_2015B.PID.PV","","TIT_2015.In_Raw","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_Current_CVfbak,"Aliased to AI: TCV_2015B$'s AI: Feedback signal","","ENET_ECP100_C_0:1:I.Ch04.Data","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_Current_CVout,"Aliased to AO: TCV_2015B$'s AO","","ENET_ECP100_C_0:6:O.Ch02.Data","(RADIX := Float, ExternalAccess := Read/Write)"
TAG,,TCV_2015B_LogicBOOL,"","BOOL[32]","","(Class := Standard, RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
COMMENT,,TCV_2015B_LogicBOOL,"Sets Rung conditions of PID Instruction to False",,"TCV_2015B_LogicBOOL[0]"
ALIAS,,TCV_2015B_PID_CurrentBias,"Aliased to TCV_2015B.PID.BIAS","","TCV_2015B.PID.BIAS","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentDB,"Aliased to TCV_2015B.PID.DB Deadband EU can be used with PID.NOZC to hold PID.OUT while Error is crossing from negative to positive or vice versa within the PID.DB range","","TCV_2015B.PID.DB","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentKd,"Aliased to TCV_2015B.PID.KD","","TCV_2015B.PID.KD","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentKi,"Aliased to TCV_2015B.PID.KI","","TCV_2015B.PID.KI","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentKp,"Aliased to TCV_2015B.PID.KP","","TCV_2015B.PID.KP","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMaxCV,"Aliased to PID.MAXCV = max CV value (corresponding to 100%)","","TCV_2015B.PID.MAXCV","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMaxi,"Aliased to PID.MAXI = Max PV (unscaled input for AI) = 32383","","TCV_2015B.PID.MAXI","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMaxo,"Aliased to PID.MAXO = Max PID.OUT limit in %","","TCV_2015B.PID.MAXO","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMaxs,"Aliased to TCV_2015B.PID.MAXS","","TCV_2015B.PID.MAXS","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMaxTie,"Aliased to PID.MAXTIE = max tieback value (corresponding to 100% PID.OUT) - Used when PID.MO is high","","TCV_2015B.PID.MAXTIE","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMinCV,"Aliased to PID.MINCV= Min Aliased to PID.MAXCV = max CV value (corresponding to 0%)","","TCV_2015B.PID.MINCV","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMini,"Aliased to PID.MINI = Min PV (unscaled input for AI) = 3277","","TCV_2015B.PID.MINI","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMino,"Aliased to PID.MINO = Min PID.OUT limit in %","","TCV_2015B.PID.MINO","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMins,"Aliased to TCV_2015B.PID.MINS","","TCV_2015B.PID.MINS","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentMinTie,"Aliased to PID.MinTIE = min tieback value (corresponding to 0% PID.OUT) - Used when PID.MO is high","","TCV_2015B.PID.MINTIE","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentPVDB,"Aliased to PID.PVDB = PV Alarm deadband in Scaled PV units","","TCV_2015B.PID.PVDB","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentPVH,"Aliased to PID.PVH = PV Alarm high","","TCV_2015B.PID.PVH","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentPVL,"Aliased to PID.PVL = PV Alarm low","","TCV_2015B.PID.PVL","(RADIX := Float, ExternalAccess := Read/Write)"
ALIAS,,TCV_2015B_PID_CurrentSP,"Aliased to TCV_2015B.PID.SP","","TCV_2015B.PID.SP","(RADIX := Float, ExternalAccess := Read/Write)"
TAG,,TCV_2015B_PV_OffSet,"Increasing offset will increase final cool down temp","REAL","","(Class := Standard, RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,TCV_2015B_STATE_DINT,"","DINT","","(Class := Standard, RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,TCV_2025A,"Analog Valve UDT for TCV_2025A","Analog_Valve_UDT","","(Max.CONF_ELEMENT_REQUEST := ""16"", Min.CONF_ELEMENT_REQUEST := ""0"", Class := Standard, Constant := false, ExternalAccess := Read/Write)"
COMMENT,,TCV_2025A,"Analog Valve UDT for TCV_2025A",,"TCV_2025A.DO_ENERGIZE"
COMMENT,,TCV_2025A,"this device",,"TCV_2025A.DEVICE_ENERGIZE_REQUEST"
COMMENT,,TCV_2025A,"1 = Valve is Open",,"TCV_2025A.OPENED"
COMMENT,,TCV_2025A,"1 = Valve is Closed",,"TCV_2025A.CLOSED"
COMMENT,,TCV_2025A,"TCV_2025A Valve type.  0 = NC, 1 = NO",,"TCV_2025A.CONF_NO"
COMMENT,,TCV_2025A,"Request to put TCV_2025A.PID in $'Off$' mode.",,"TCV_2025A.PID_OFF_REQUEST"
COMMENT,,TCV_2025A,"Request to put TCV_2025A.PID in $'Auto$' mode.",,"TCV_2025A.PID_AUTO_REQUEST"
COMMENT,,TCV_2025A,"Request to change TCV_2025A.PID>SP to a new Value",,"TCV_2025A.PID_SP_REQUEST"
COMMENT,,TCV_2025A,"Permissive to put TCV_2025A.PID into $'Manual$' mode.",,"TCV_2025A.MM_ENABLED"
COMMENT,,TCV_2025A,"Request to set TCV_2025A.PID.MO = 1: $'Manual$' mode active. TCV_2025A.MM_Enabled must = 1 for the request to be allowed.",,"TCV_2025A.PID_MM_REQUEST"
COMMENT,,TCV_2025A,"If TCV_2025A.PID.TIE_Value is Set, then this tag = 1",,"TCV_2025A.TIE_VALUE_SET"
COMMENT,,TCV_2025A,"Request to write to CV$'s Manual position TCV_2025A.PID.TIE",,"TCV_2025A.MM_CVPOSITION_REQUEST"
COMMENT,,TCV_2025A,"Request to write to CV$'s SWM position TCV_2025A.PID.SO",,"TCV_2025A.SWM_CVPOSITION_REQUEST"
COMMENT,,TCV_2025A,"Permissive to put TCV_2025A.PID into $'SWM$' mode.",,"TCV_2025A.SWM_ENABLED"
COMMENT,,TCV_2025A,"Request to set MODE to SMW [3]",,"TCV_2025A.PID_SWM_REQUEST"
COMMENT,,TCV_2025A,"If TCV_2025A.PID.SO Value is Set, then this tag = 1",,"TCV_2025A.SO_VALUE_SET"
COMMENT,,TCV_2025A,"Device mode index, DINT that provides the currently active mode",,"TCV_2025A.DEVICE_INDEX"
COMMENT,,TCV_2025A,"TCV_2025A",,"TCV_2025A.DEVICE_NAME"
COMMENT,,TCV_2025A,"The current PID settings the PID is running on",,"TCV_2025A.PID_CURRENT"
COMMENT,,TCV_2025A,"PID Configuration file. This is the data that loads in to the PID_Current _State UDT",,"TCV_2025A.PID_PARAM"
COMMENT,,TCV_2025A,"OSR control BIT that stays high for 1 scan cycle when rung logic is true",,"TCV_2025A.LOAD_CONF_ENABLED"
COMMENT,,TCV_2025A,"The start bit for PID config loadin",,"TCV_2025A.LOAD_CONF"
COMMENT,,TCV_2025A,"Operator request to start a PID Config loadin",,"TCV_2025A.LOAD_CONF_REQUEST"
COMMENT,,TCV_2025A,"OSR Storage BIT, statys high while load_Config = 1",,"TCV_2025A.CONF_LOADING"
COMMENT,,TCV_2025A,"If tag = 1 PID Configuration loadin was sucessful",,"TCV_2025A.LOADIN_COMPLETE"
COMMENT,,TCV_2025A,"Request from HMI to Load a new <deviceName>.PID_param using element[TCV_2025A.CONF_Element_Request.Value]",,"TCV_2025A.CONF_ELEMENT_REQUEST"
COMMENT,,TCV_2025A,"Mask for Loadin of PID.CTL DINT",,"TCV_2025A.PID_CTL_MASK"
COMMENT,,TCV_2025A,"TCV_2025A$'s PID control instruction",,"TCV_2025A.PID"
COMMENT,,TCV_2025A,"Display for PID.SO,  Speed when in SWM MODE[3]",,"TCV_2025A.PID.SO"
COMMENT,,TCV_2025A,"Manual SP from TCV_2025A Device Control",,"TCV_2025A.PID.TIE"
COMMENT,,TCV_2025A,"integral accumulation",,"TCV_2025A.PID.DATA[0]"
COMMENT,,TCV_2025A,"derivative smoothing temporary value",,"TCV_2025A.PID.DATA[1]"
COMMENT,,TCV_2025A,"previous .PV value",,"TCV_2025A.PID.DATA[2]"
COMMENT,,TCV_2025A,"previous .ERR value",,"TCV_2025A.PID.DATA[3]"
COMMENT,,TCV_2025A,"previous valid .SP value",,"TCV_2025A.PID.DATA[4]"
COMMENT,,TCV_2025A,"percent scaling constant",,"TCV_2025A.PID.DATA[5]"
COMMENT,,TCV_2025A,".PV scaling constant",,"TCV_2025A.PID.DATA[6]"
COMMENT,,TCV_2025A,"derivative scaling constant",,"TCV_2025A.PID.DATA[7]"
COMMENT,,TCV_2025A,"previous .KP value",,"TCV_2025A.PID.DATA[8]"
COMMENT,,TCV_2025A,"previous .KI value",,"TCV_2025A.PID.DATA[9]"
COMMENT,,TCV_2025A,"previous .KD value",,"TCV_2025A.PID.DATA[10]"
COMMENT,,TCV_2025A,"dependend gain .KP",,"TCV_2025A.PID.DATA[11]"
COMMENT,,TCV_2025A,"dependend gain .KI",,"TCV_2025A.PID.DATA[12]"
COMMENT,,TCV_2025A,"dependend gain .KD",,"TCV_2025A.PID.DATA[13]"
COMMENT,,TCV_2025A,"previous .CV value",,"TCV_2025A.PID.DATA[14]"
COMMENT,,TCV_2025A,".CV descaling constant",,"TCV_2025A.PID.DATA[15]"
COMMENT,,TCV_2025A,"tieback descaling constant",,"TCV_2025A.PID.DATA[16]"
COMMENT,,TCV_2025A,"Provides a description of PID operational data for troubleshooting PID loop performance.",,"TCV_2025A.PID_DATA_DESCRIPTIONS"
COMMENT,,TCV_2025A,"refers to the process by which the integral term of the PID algorithm accumulates the error over time to drive the process variable (PV) towards the setpoint (SP).",,"TCV_2025A.PID_DATA_DESCRIPTIONS[0]"
COMMENT,,TCV_2025A,"This parameter helps in smoothing out the derivative term to minimize the effects of noise or rapid changes in the process variable (PV).",,"TCV_2025A.PID_DATA_DESCRIPTIONS[1]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to calculate the change in the process variable over time, which is crucial for the derivative term.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[2]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to calculate the change in the error over time, which is crucial for the derivative term.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[3]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to ensure that the setpoint changes are handled correctly, especially in scenarios where the setpoint might be out of range or invalid.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[4]"
COMMENT,,TCV_2025A,"used to scale the process variable (PV) and setpoint (SP) values to engineering units",,"TCV_2025A.PID_DATA_DESCRIPTIONS[5]"
COMMENT,,TCV_2025A,"PV scaling constant is used to scale the raw process variable (PV) input values to engineering units.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[6]"
COMMENT,,TCV_2025A,"tores the derivative scaling constant used to scale the derivative term in the PID equation.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[7]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to ensure that changes in the proportional gain are handled correctly, especially in scenarios where the gain might be adjusted dynamically.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[8]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to ensure that changes in the integral gain are handled correctly, especially in scenarios where the gain might be adjusted dynamically.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[9]"
COMMENT,,TCV_2025A,"This value is used in the PID algorithm to ensure that changes in the derivative gain are handled correctly, especially in scenarios where the gain might be adjusted dynamically.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[10]"
COMMENT,,TCV_2025A,"stores the previous value of the dependent gain proportional gain (KP) from the last scan cycle. This value is used in the PID algorithm to ensure that changes in the proportional gain are handled correctly",,"TCV_2025A.PID_DATA_DESCRIPTIONS[11]"
COMMENT,,TCV_2025A,"stores the previous value of the dependent gain integral gain (KI) from the last scan cycle. This value is used in the PID algorithm to ensure that changes in the integral gain are handled correctly",,"TCV_2025A.PID_DATA_DESCRIPTIONS[12]"
COMMENT,,TCV_2025A,"stores the previous value of the dependent gain derivative gain (KD) from the last scan cycle. This value is used in the PID algorithm to ensure that changes in the derivative gain are handled correctly,",,"TCV_2025A.PID_DATA_DESCRIPTIONS[13]"
COMMENT,,TCV_2025A,"PID.DATA stores the previous value of the control variable (CV) from the last scan cycle. This value is used in the PID algorithm to ensure that changes in the control variable are handled correctly",,"TCV_2025A.PID_DATA_DESCRIPTIONS[14]"
COMMENT,,TCV_2025A,"used to convert the control variable (CV) value from engineering units back to raw analog output values.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[15]"
COMMENT,,TCV_2025A,"stores the tieback descaling constant used to convert the tieback value from engineering units back to raw analog input values. This constant is crucial for ensuring that the PID loop can interpret the tieback signal correctly when in manual mode.",,"TCV_2025A.PID_DATA_DESCRIPTIONS[16]"
COMMENT,,TCV_2025A,"Used to convert tags of dataType: REAL to DataType: STRING",,"TCV_2025A.PID_DATA_RTOS"
COMMENT,,TCV_2025A,"$'integral accumulation: $'",,"TCV_2025A.PID_DATA_RTOS[0]"
COMMENT,,TCV_2025A,"$'derivative smoothing temporary value: $'",,"TCV_2025A.PID_DATA_RTOS[1]"
COMMENT,,TCV_2025A,"previous.PV value:",,"TCV_2025A.PID_DATA_RTOS[2]"
COMMENT,,TCV_2025A,"$'previous.ERR value: $'",,"TCV_2025A.PID_DATA_RTOS[3]"
COMMENT,,TCV_2025A,"$'previous valid.SP value: $'",,"TCV_2025A.PID_DATA_RTOS[4]"
COMMENT,,TCV_2025A,"$'percent scaling constant: $'",,"TCV_2025A.PID_DATA_RTOS[5]"
COMMENT,,TCV_2025A,"$'PV scaling constant: $'",,"TCV_2025A.PID_DATA_RTOS[6]"
COMMENT,,TCV_2025A,"$'derivative scaling constant: $'",,"TCV_2025A.PID_DATA_RTOS[7]"
COMMENT,,TCV_2025A,"$'previous.KP value: $'",,"TCV_2025A.PID_DATA_RTOS[8]"
COMMENT,,TCV_2025A,"$'previous.KI value: $'",,"TCV_2025A.PID_DATA_RTOS[9]"
COMMENT,,TCV_2025A,"$'previous.KD value: $'",,"TCV_2025A.PID_DATA_RTOS[10]"
COMMENT,,TCV_2025A,"$'dependend gain.KP: $'",,"TCV_2025A.PID_DATA_RTOS[11]"
COMMENT,,TCV_2025A,"$'dependend gain.KI: $'",,"TCV_2025A.PID_DATA_RTOS[12]"
COMMENT,,TCV_2025A,"$'dependend gain.KD: $'",,"TCV_2025A.PID_DATA_RTOS[13]"
COMMENT,,TCV_2025A,"$'previous.CV value: $'",,"TCV_2025A.PID_DATA_RTOS[14]"
COMMENT,,TCV_2025A,"$'CV descaling constant: $'",,"TCV_2025A.PID_DATA_RTOS[15]"
COMMENT,,TCV_2025A,"$'tieback descaling constant: $'",,"TCV_2025A.PID_DATA_RTOS[16]"
COMMENT,,TCV_2025A,"Concatination of PID.DATA[X] + PID.DATA[X].value, to display in HMI for PID loop tuning and troubleshooting",,"TCV_2025A.PID_DATA_REVIEW"
COMMENT,,TCV_2025A,"Operator request to disable PID",,"TCV_2025A.PID_DISABLE_RQST"
COMMENT,,TCV_2025A,"Used as destination tag for CPT instruction to manipulate TMR.PRE or TMR.ACC for subtimer logic",,"TCV_2025A.TMR_EXPRESSION"
COMMENT,,TCV_2025A,"Used in Device PID Config Loadin Logic",,"TCV_2025A.TMR_EXPRESSION[0]"
COMMENT,,TCV_2025A,"Array of timers for device State logic",,"TCV_2025A.PID_CONF_STATE_TIMER"
COMMENT,,TCV_2025A,"Array of Configuration Loadin timers to be used in device configuration loadin logic",,"TCV_2025A.PID_CONF_LOAD_TIMER"
COMMENT,,TCV_2025A,"Array of Alam Timer to be used in device alarm logic",,"TCV_2025A.TMR_ALM"
COMMENT,,TCV_2025A,"ALM Deadband Delay",,"TCV_2025A.TMR_ALM[0].DN"
COMMENT,,TCV_2025A,"PV is below min threshold (50F)",,"TCV_2025A.TMR_ALM[1]"
COMMENT,,TCV_2025A,"PV has exceed max allowed value",,"TCV_2025A.TMR_ALM[9]"
COMMENT,,TCV_2025A,"Used manipulate TIMER variables for logic.",,"TCV_2025A.TMR_ALMEPRESSION"
COMMENT,,TCV_2025A,"Hold the Expression formula for a CPT instruction",,"TCV_2025A.TMR_EXPRESSIONWORD"
COMMENT,,TCV_2025A,"Array of ALM SP$'s for Alarm logic",,"TCV_2025A.ALM_SP"
